platform,komentar,timestamp,sentimen
Instagram,harusnya uploai facebk ada tombol,4/30/2025 1:17,Netral
Instagram,udah nyumbang blm @,4/26/2025 8:16,Netral
Instagram,bro berpikir mau dapat penghasilan dari yt,4/25/2025 17:14,Netral
Instagram,real survey 👏,4/13/2025 7:13,Netral
Instagram,yuk yang belum dis kalahkan hasil survei palsu yang katanya rakyat indonesia puas dengan kinerja,4/23/2025 0:16,Netral
Instagram,ini benerak muda yg dis? jadi yang kemarin pada nyoblos dinak muda yg mana??? 😢😢,3/21/2025 8:42,Netral
Instagram,anak palsu,4/1/2025 11:15,Netral
Instagram,berita nya kayak i 😂😂😂…3 minu tayang : tembus 2 juta,3/7/2025 12:00,Netral
Instagram,di ucupkah itu? sekarang di ucup khan ga bisa liat berapa banyak,4/25/2025 4:19,Netral
Instagram,kek gada rasa malunya udh gencar dan masif aksi penolakan kepada kok gada kesadaran mengundurkan diri,4/7/2025 10:08,Positif
Instagram,body language tidak pernah,2/27/2025 23:46,Netral
Instagram,oi @ ma 😂😂😂,3/27/2025 2:19,Netral
Instagram,ha bukaya survei ada lebih dr 60 % puas dengan kinerja nya ? jangan2 sudah ini,3/18/2025 22:09,Netral
Instagram,pecat apres,4/21/2025 5:11,Netral
Instagram,bener ga sih yg milih 58% dan tingkat kepuasaya di atas 70%?,4/6/2025 2:19,Netral
Instagram,yg kasih dan penjilat setia 😂😂😂,3/12/2025 8:26,Netral
Instagram,g belum bentar g mau dis juga 😂,2/20/2025 14:24,Negatif
Instagram,planga,4/23/2025 13:59,Negatif
Instagram,dari yg bagus cuma gaya isi ucapaya,4/10/2025 10:55,Netral
Instagram,buerp nya ga disuruh bergerak,3/6/2025 10:45,Netral
Instagram,kosong adalah ....,4/4/2025 9:58,Netral
Instagram,ah blm dis gas,3/9/2025 20:12,Negatif
Instagram,mampir,4/11/2025 12:50,Netral
Instagram,apres pan,4/27/2025 11:49,Netral
Instagram,saya udh,2/25/2025 19:33,Netral
Instagram,tag apres kalian!,3/24/2025 13:24,Netral
Instagram,ganti apres nya sami bisa ga?,3/14/2025 5:56,Netral
Instagram,pasttu,3/15/2025 19:22,Netral
Instagram,g nga pantas menjabat kok product,4/30/2025 16:39,Positif
Instagram,terpantau sore ini kamis nya naik drastis 91k 😂😂😂 sukses mesin bot nya 😂😂,4/12/2025 2:20,Netral
Instagram,... yang 58% penjilat nya ....😂😂😂,3/16/2025 9:29,Netral
Instagram,gak pengen beke mas? @ saya juao pm aja kalo minat 🤣🤣,3/15/2025 9:13,Netral
Instagram,karbitan gini malah aneh msh ada yg 😂,4/27/2025 11:29,Netral
Instagram,mungkin ini orang yang paling pintar se . tidak ada lagi orang pintar di . makanya jadi,4/20/2025 9:01,Netral
Instagram,yg komentar fansnya mas gibran semua🔥🔥🔥,4/5/2025 4:05,Netral
Instagram,perasn pas pemilu banyak yang suka,4/10/2025 17:20,Netral
Instagram,mungkin sudah dipadamkan 😂,2/24/2025 14:04,Netral
Instagram,sayangnya gak ada emoji,3/13/2025 3:47,Netral
Instagram,snak cuci muka dulu baru streming😂,4/30/2025 18:49,Netral
Instagram,dimana nontoya gayaya mau nyumbang,3/21/2025 5:40,Netral
Instagram,masih masih asem terus berhara ahai para,3/13/2025 14:52,Netral
Instagram,dunia medsos lebih kejam dr ibu,4/23/2025 11:22,Netral
Instagram,rakyaidak sebodoh apres konoha 😂😂😂,3/5/2025 3:29,Netral
Instagram,cuman 30 ribu? come on you can beer than . yuk bisa tembus 1,3/1/2025 4:42,Netral
Instagram,yae video gibran di youtube siapa dah ....😂,4/4/2025 16:04,Netral
Instagram,ngapaidengerin anak,3/15/2025 13:26,Negatif
Instagram,58% ghaib🤣,2/23/2025 22:19,Netral
Instagram,dia pikir dirinya padahal semua orang tahu klo dia sampai di po itu karena hasil perkosa konstitusi leat sang paman di,3/2/2025 14:35,Netral
Instagram,🤣🤣🤣 13 rb ...,2/20/2025 10:17,Netral
Instagram,lah baru 38 .. ituh mah belum nyampe suara yang 16 ama 24%🤣,4/25/2025 5:02,Netral
Instagram,masih percaya 58% real? yg ada real nya,2/25/2025 20:04,Netral
Instagram,emadura pemimpin,3/6/2025 11:52,Netral
Instagram,normalisasikan dis 🔥,3/30/2025 1:05,Netral
Instagram,otaosong hasil kelahiran,3/10/2025 11:37,Netral
Instagram,apa yg mau diharapkan dari pemimpin hasil melanar konstitusi!!,4/10/2025 14:42,Netral
Instagram,apres di konoha gk ada yg ...apalg zaman jokotu apres apa🤣🤣🤣,4/27/2025 17:32,Netral
Instagram,pencapaian yg tidak biasa 😂😂😂😂,4/16/2025 5:40,Netral
Instagram,ot chanel,4/26/2025 9:41,Netral
Instagram,ga pernah nongol sekalipun ke chanelnya 🤣,3/7/2025 6:13,Netral
Instagram,maren yg jompo di sekarang yg muda kudu aing nu jadi ?! umur 46 pas yak ?! 😂,3/29/2025 0:56,Netral
Instagram,aktu bagi2 mbg ke sekolah2 dia selalu giliran ada berita tunakan katerinak ...,4/20/2025 16:11,Positif
Instagram,kemarin udah tembus 84 ribu lebih,3/18/2025 19:41,Netral
Instagram,kasian to jack ✌🏻☻️,4/23/2025 18:12,Negatif
Instagram,cukup dis jgn di fotonya ga,3/17/2025 20:52,Netral
Instagram,manda yg suka sama orang licik yg menghkan cara utk jadi,4/5/2025 20:17,Netral
Instagram,"jangan dengerin """"..😂",4/30/2025 0:47,Negatif
Instagram,. . . 😂😂😂,4/20/2025 12:23,Netral
Instagram,is ndang di hapus ae postingane mas 😢,3/7/2025 17:48,Negatif
Instagram,yok bisa nambah jdi 1jt dis,4/23/2025 10:50,Positif
Instagram,segerbong ijazah palsu semua ya gitu ..🤷‍♂️,3/1/2025 20:46,Netral
Instagram,untung youtube gak bisa dntervensi parcok😂😂,2/26/2025 1:48,Positif
Instagram,enaknypa sih di cemh se indonesia raya alau harta jabatan tingkat .,4/13/2025 10:44,Netral
Instagram,link videonya ... g lm ikut dis😂,4/30/2025 1:03,Netral
Instagram,mana yang oke gas oh iya udh jdi uap ya,3/1/2025 2:34,Netral
Instagram,mending nonton timothy dan boman,4/3/2025 21:32,Netral
Instagram,jabatan hasil dr orang an mau ngasih kerjn ke orang . mimpi😂,4/13/2025 7:33,Negatif
Instagram,baje bantu,2/20/2025 1:54,Netral
Instagram,kesian,3/22/2025 22:28,Netral
Instagram,ajarlah plonga,4/20/2025 23:02,Negatif
Instagram,kosong banget 😂,4/29/2025 21:01,Netral
Instagram,"hasil ""main "".",4/5/2025 23:13,Netral
Instagram,buer nya lg modol😂,3/2/2025 4:17,Netral
Instagram,lihat disnya dimana sih? kan,3/16/2025 1:02,Netral
Instagram,tuda rek nga palebah,3/25/2025 7:39,Negatif
Instagram,ini real survey . bukan survey lembaga yg tidak tau disurvey siapa tiba2 muncul hasil,2/21/2025 12:35,Netral
Instagram,ayo tambah lg dong🔥,4/20/2025 22:36,Netral
Instagram,nih aku tambahin 👎👎👎👎👎👎👎👎👎👎@ 👎,3/17/2025 0:44,Netral
Instagram,dis nya boleh berkali2 klik ga min?,4/7/2025 12:04,Netral
Instagram,emng boleh ikutage dis ??,4/3/2025 18:22,Netral
Instagram,abah sini kumpul😂,4/21/2025 5:34,Netral
Instagram,bocah ....beban rakyat turun ......,4/15/2025 11:14,Netral
Instagram,kebalik biar 58 .,3/7/2025 20:42,Netral
Instagram,asu 🐕,4/7/2025 0:20,Netral
Instagram,presideya sudah tua akil presiden sepertrtu adu kapan indonesia,3/27/2025 1:05,Netral
Instagram,siapa ..... orang ini kok saya,3/9/2025 7:57,Positif
Instagram,bukti nyata di,4/13/2025 11:22,Netral
Instagram,gua salah 31 ribu dis 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,3/24/2025 17:38,Netral
Instagram,enak ada isinya 👎👎,4/1/2025 7:36,Netral
Instagram,kasian yg nonton buang2,4/14/2025 6:07,Netral
Instagram,anaemaren,4/3/2025 13:47,Netral
Instagram,ot youtube langsuna mau,3/29/2025 19:21,Netral
Instagram,anak abah🤣,3/30/2025 23:20,Netral
Instagram,perusak,4/8/2025 13:00,Negatif
Instagram,ternakan bapaknya sampai kualahan 🤣,4/7/2025 0:09,Netral
Instagram,mukanya,4/6/2025 16:06,Netral
Instagram,dis video dia krn cuman baca narasi bukan krn kepinteran dia to jelas belum tentu dia pahaateri yg dis krn giliran video baca lancar tapi pas ditanya live planga plongo jadi ga pantes la bikin video gitu,2/25/2025 0:16,Netral
Instagram,padahal g ga nge ataupuedis . udh banyak aja😂😂😂😂,4/7/2025 10:48,Netral
Instagram,yg dis pilih,3/13/2025 6:55,Netral
Instagram,buer kerja nya ngapain .. kenapa nya belum naik juga😤😤,3/24/2025 22:31,Netral
Instagram,31 ribu dis pasti nitizen akal sehat 🇮🇩,3/11/2025 23:20,Netral
Instagram,bkanya ngurusin malaao gaes elcome ...,3/3/2025 20:48,Netral
Instagram,cara dis nya saya mau,3/26/2025 1:54,Netral
Instagram,pah poh pah poh 😀,4/4/2025 20:37,Netral
Instagram,dan postingan ini sudah mencapai 29ribu lebih nya 😂,3/18/2025 4:53,Netral
Instagram,kok bisa tau dis nya sebanyak emang muncul angkanya?,4/29/2025 17:08,Positif
Instagram,bocil kaga ngerti,3/18/2025 8:02,Negatif
Instagram,buah matang di pohon beda dgn yg di ....apalagi masih,4/3/2025 8:17,Netral
Instagram,tapi salut lo sama dia kuat banget,3/10/2025 18:33,Positif
Instagram,gara2 baca ni nes ikut nge dis mskipun blm,4/29/2025 5:13,Negatif
Instagram,rakya ...,4/25/2025 13:56,Netral
Instagram,sebuah kehinn 🤣,3/22/2025 4:49,Netral
Instagram,udah 70 rb,4/25/2025 3:14,Netral
Instagram,dinasti si joko masih berlangsung terima lah ahai pemilih nomer,3/7/2025 22:46,Positif
Instagram,ot 🔥🙌,4/5/2025 17:17,Netral
Instagram,kalo masih punya harusnya mundur .. ada yg nge dikupun .,3/7/2025 13:50,Netral
Instagram,lha gmn mimpiegara itu tdk semudah membalikan buku ga bisa membahagiakan semua org ..ajar sih ada yg dis dan ..,2/26/2025 5:45,Netral
Instagram,gak punya malu,4/30/2025 5:04,Netral
Instagram,buer pun .,4/23/2025 18:38,Netral
Instagram,dasar anak haram,4/7/2025 13:12,Netral
Instagram,"disini ada gak yang coent "" berani remehin g raka emang jabatan kalian apa? """,3/23/2025 14:30,Netral
Instagram,akhirnyda apres yg py sejarah . 👏,4/30/2025 8:06,Netral
Instagram,saya dari masa depan mau melapor kalo jumlah nya tapi sakin dari bayar buer 😂😂😂,4/10/2025 0:22,Netral
Instagram,harap maklum ya ... gibran memanoblok .,3/10/2025 12:58,Positif
Instagram,tunu lah azaagi mereka yg,4/25/2025 21:23,Netral
Instagram,memding 31k itu mereport akun yt langsung,2/22/2025 20:37,Netral
Instagram,sama seperti sebenar ... ... ngerti aja,2/24/2025 15:14,Positif
Instagram,knada buka mata skrg2 yah😂,4/18/2025 1:14,Netral
Instagram,smoga tujuaya .. dan puas hina hasrat nya,4/1/2025 19:34,Netral
Instagram,tim samsul belakang jarang muncul mungkiasbung nya telat,4/8/2025 15:41,Netral
Instagram,udah tembus 101 rb min 😂😂😂😂,4/21/2025 5:01,Netral
Instagram,"bonus demografi buat buat ""ini """,3/7/2025 4:08,Netral
Instagram,ga ene urat malu ne iki is bikin gerakan ga usah dis atau merhatn kita dirugikan fokuama diri kita sendiri aja habit buruan memang mau nya viral bener ga ?,4/15/2025 21:11,Positif
Instagram,quality terendah di,4/8/2025 8:38,Netral
Instagram,kok g gak bisa lihaotal dis dari dulu gimana caranya bro?,3/31/2025 21:16,Positif
Instagram,jangan semangaetautus .. 🤣🤣🤣,3/25/2025 23:25,Negatif
Instagram,tapi beliau sudah membuktikan baha sukses tak harus puinter dan bersan luaerta .,4/23/2025 6:06,Netral
Instagram,tak punya budaya,2/23/2025 19:32,Netral
Instagram,kagak ngerti di ngomong apn🤣,4/4/2025 15:47,Negatif
Instagram,ibu karbit aja kalah sama beliau,2/25/2025 1:09,Netral
Instagram,ot dis,2/26/2025 2:36,Netral
Instagram,r baha emang aslinya byk ya sukja negara ini malu,4/30/2025 16:22,Netral
Instagram,g mas .. lanjutkan .. bikin yg ke . siapa tau tembus 50 ..,2/22/2025 7:17,Netral
Instagram,ot ikutan dis,3/27/2025 22:56,Netral
Instagram,😂😂😂🤣🤣🤣 ekspresi uyu elaporke bekne salah ngomong😂😂,3/5/2025 16:26,Netral
Instagram,klu banyak yg dis berad banyak yak suka ....klu tahu diri seharusnya mundur 🤣,3/22/2025 4:07,Netral
Instagram,kasian aku ma kalian to the real kalo kalian punya ortu di perusahn dan dapat jabatan manager utamtau direktur utama ortu kalian atau kalian sendiri pasti pengen dapet kerjn yang bagus dan po yang bagus dan ortu kalian pasti mengusahakan tapi sayang nya kalian kurang beruntung dan memilih jalan yang lain untuk,4/3/2025 7:01,Netral
Instagram,kalau mo bicara jangan di ngobrol² mnak² kampus dndonesia . bikin acara talk sho the,4/17/2025 21:29,Negatif
Instagram,punya akil gini amat 😂 yuk,3/17/2025 15:45,Netral
Instagram,lak yo isin ...🤣,4/25/2025 23:38,Netral
Instagram,karna masyarakat kita mudah ke yg viral pasti,2/24/2025 14:32,Netral
Instagram,mudah-mudahan secepatnya,4/3/2025 8:24,Netral
Instagram,ndi parah apres kesayangan lu gda harga dirinya 😂😂 dis nya @,4/13/2025 7:45,Netral
Instagram,ya karena ga suka,4/10/2025 10:06,Netral
Instagram,hanya satu .....,4/9/2025 22:01,Netral
Instagram,tapi pada . opo memanak ada kerjn kompak yah 😂😂😂,4/12/2025 17:54,Netral
Instagram,mungkin dia pintar (*mungkin lho ya) cara dia mendapatkan jabataya bikin orang banyak gak .,3/12/2025 2:29,Netral
Instagram,gua kira 😂,4/12/2025 22:13,Netral
Instagram,58 persen itu ... dan jadilah . ai,3/11/2025 7:53,Positif
Instagram,mas mending kamu jadi yutuber biar negara ini diurus oleh yang,4/10/2025 23:17,Netral
Instagram,apres paling hebat sepanjang sejarah indonesia berdiri .......,3/29/2025 8:07,Positif
Instagram,@ bgmn . klo saya sih no 😂😂,4/6/2025 5:22,Netral
Instagram,kok aneh ya tadi gua liat malah gak ada,4/23/2025 22:59,Positif
Instagram,prestasi yg,3/5/2025 12:05,Netral
Instagram,emang pd gak,4/5/2025 20:22,Negatif
Instagram,kel anti,3/13/2025 15:25,Netral
Instagram,layak,4/15/2025 0:23,Netral
Instagram,mf mau nanya kan dis udah di hiden oleh youtube tahu dari mana,4/3/2025 1:20,Netral
Instagram,banyak bet,3/21/2025 8:56,Netral
Instagram,makan ubi sana ...,4/7/2025 18:46,Netral
Instagram,si bgsd yang berusaha kasih edukasi 😂 padahal kerjn aja dicarn,3/21/2025 22:25,Netral
Instagram,ndak . ....sdilang rasa malu,4/12/2025 21:44,Negatif
Instagram,""""" pun tidak mendukung dia apres😂",4/13/2025 10:28,Positif
Instagram,aku mau dong,4/28/2025 22:03,Netral
Instagram,..ini yg di namakan rasa g pernah ..,3/24/2025 11:02,Netral
Instagram,bisa ga ya di baed,3/23/2025 4:31,Netral
Instagram,itu para pemuja nya,4/10/2025 23:54,Netral
Instagram,namanya buah karbitan ya,3/2/2025 6:21,Netral
Instagram,yang buernya dis arga indonesia penuna smartphone punya smartphon pengen ya ngludahin😂,4/1/2025 15:02,Netral
Instagram,kesana cuma buat dis 🤣,3/24/2025 7:53,Netral
Instagram,kata siapa timnya gaerja ? min 😂,3/15/2025 9:55,Netral
Instagram,bapaknya pasti,3/12/2025 14:19,Netral
Instagram,ot gak perlu di udh pasti,3/24/2025 16:57,Negatif
Instagram,kasih 2 yg bykny planga plongo mu kasihan sdh byk yg disny😂,3/23/2025 13:05,Netral
Instagram,😂😂😂😂😂,4/30/2025 5:59,Netral
Instagram,.... si kuntil ini jd,3/5/2025 13:17,Netral
Instagram,ternaknya bana tapi kenyatn ya banyak yk suka🤣,3/31/2025 7:19,Netral
Instagram,itu yg siapa ya 😂,3/22/2025 7:08,Netral
Instagram,lebih percaya tomboike dan dis youtube dari pada lembaga survey,3/4/2025 3:55,Netral
Instagram,lah kok iso 😢 ? kurang bnyak itu 😂,3/7/2025 3:23,Positif
Instagram,lapor bapakmu ...😂😂😂,4/4/2025 9:48,Netral
Instagram,yaelah dan dis bisa diorder jaman sekarang 🤣🤣🤣,4/25/2025 7:02,Netral
Instagram,.......kalo kata eyang,4/12/2025 16:54,Netral
Instagram,"mantan presiden korsel menitipkan sodara nya utk bisa bekerja didaka ,",2/23/2025 15:40,Netral
Instagram,menurut saya susah menjadi motivator kalau jabataya diambil dari hasil . saya malah berfikir apa 58% itu real ??,4/20/2025 9:26,Netral
Instagram,tanda baha pemilihny aktu pemilu ..atau memank ad yg,2/25/2025 9:04,Netral
Instagram,isinypa der blm liat soalnya😂😂,4/23/2025 14:48,Netral
Instagram,samsu 😂😂,3/27/2025 9:42,Netral
Instagram,mantap🔥🔥🔥 menyala netijen👏👏👏 ayo dis,3/29/2025 7:39,Netral
Instagram,capek gak sih liat isu atau berita politik yg isinya makin gak masuk logika?,4/25/2025 2:34,Netral
Instagram,"belum ""in udaalu 😇",3/30/2025 11:50,Netral
Instagram,cm ngmng sy jg bs kan cm ngmng aja kan ga praktek 😂,4/28/2025 22:09,Netral
Instagram,yang kerja team,3/24/2025 11:16,Netral
Instagram,gak usah aneh penyefong anies kan rajanya sosmed 😂😂 soalnya penganuran 😂,3/12/2025 4:44,Netral
Instagram,artinypa? artinya kualitas dia belum cukup jadi,3/30/2025 5:45,Netral
Instagram,dpet ide spch dari,4/12/2025 9:00,Netral
Instagram,terlalu dipaksakan oleh bapak,4/1/2025 6:46,Netral
Instagram,buer nya belum bayaran 😂😂😂😂,3/16/2025 17:40,Netral
Instagram,kenapa dis nya baru skrg🙄🙄..knp ga pas pemilu😭😭😭,4/5/2025 18:38,Netral
Instagram,g kenapa baru pada sadarnya sekarang setelah dia jadi . . harusn kalian ga pilih .,4/4/2025 19:20,Netral
Instagram,heh 58% bantulah kasian,3/13/2025 2:46,Negatif
Instagram,👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,3/27/2025 16:38,Netral
Instagram,mana tombol dis kok gak ada,4/25/2025 11:15,Positif
Instagram,pk apres tutorial gmna supaya dpt,4/3/2025 22:34,Netral
Instagram,kemana saja arga 58 😅,3/29/2025 8:55,Negatif
Instagram,sabar ya mas gibrda pasti bisa melepaskan jabatan apres,4/13/2025 4:56,Netral
Instagram,tuu aku cari dulu videonya dis .,3/9/2025 17:18,Netral
Instagram,yuk yang belum masih bisa yuk 👎🏻🔥,4/7/2025 11:25,Netral
Instagram,p aja . aneh emg ..,3/30/2025 13:15,Negatif
Instagram,aq g termasurnq gatau aku taunya gmna biar dosa tapi duit,3/22/2025 20:09,Netral
Instagram,pemilu kan,2/25/2025 14:43,Netral
Instagram,ikutan,2/23/2025 14:07,Netral
Instagram,dan sekarang dia beke tapi tetap aja banyakan dis🤣,4/2/2025 21:09,Netral
Instagram,baru ini ngeliat video di yutuanyakan dis dripada nya 😂😂😂😂,4/4/2025 13:43,Netral
Instagram,ot dis 😂,3/15/2025 16:07,Netral
Instagram,mungkinkah dia san konohamaru?,3/24/2025 20:00,Netral
Instagram,🤣🤣🤣🤣🤣,2/24/2025 17:13,Netral
Instagram,yok siapa lagi yang belom haruampe 2 juta lebih dis 🖕,4/18/2025 15:14,Positif
Instagram,apakah make kalo kepuasan masyarakat indonesia terhadaemerintah di 72 % ?? sk😂,3/17/2025 6:48,Netral
Instagram,permisi mau ke jepang dulu mau mampir ke rumahnya hisahito,4/25/2025 18:19,Netral
Instagram,emang,4/25/2025 19:24,Netral
Instagram,ini karena dia tidak pya ibaa itulah ....klu bertahan lama2 kena mental jd lebih baik mundur,3/30/2025 11:54,Netral
Instagram,19 juta lapangan,4/23/2025 12:18,Negatif
Instagram,apres,3/24/2025 8:15,Netral
Instagram,nh saya tamvahin disini 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,3/13/2025 14:02,Netral
Instagram,soalnya dia pinter 😂pinter planga plongo yo nda tau tanya sama menterin😂,4/12/2025 21:12,Netral
Instagram,udah itu aset ke surga buat arga +62 biarkan dia . toh anak magang kita kritik aja pake cara yg berpenkan minimal biar gak in kyk,4/19/2025 13:11,Netral
Instagram,katanya skrg uda 1k dis😮😮,2/22/2025 7:12,Netral
Instagram,astaga ... mulutnya itu lho 😂😂😂😂,4/30/2025 10:46,Netral
Instagram,lupa belum dis ot dulu 🤣,3/27/2025 9:35,Netral
Instagram,astaghfiruah,4/23/2025 10:04,Netral
Instagram,udah aku tambahin,4/10/2025 12:18,Netral
Instagram,kagak ngk muka tembok sekeluarga udah mundur dia jadi capres karena umurnya belum,2/20/2025 4:42,Positif
Instagram,gak punya malu😢,3/24/2025 14:05,Netral
Instagram,apres rai gedek @ 😂,4/27/2025 14:50,Netral
Instagram,"saya mampir ke yt nya cuma untuasiadiah👎🏻 dan membaca "" curahan dan makiaetizen! vidionya saya mute! 🤣😂",4/12/2025 11:34,Netral
Instagram,bakal bayar juragan akun lah buat nambahin nya ! 😂,4/30/2025 20:50,Netral
Instagram,1macam pemilu ... masa pendukungnya ga bantuin 🤣 .. .,4/10/2025 7:35,Netral
Instagram,please mana rakyat 58% komentarnya donk gimana nih masa kunjungaya dikasih banyak dis gini ayo donk mana nih nal muncul disini ...,4/15/2025 11:35,Netral
Instagram,darurat rasa ...,4/30/2025 18:55,Netral
Instagram,ayo kita sumbang dis juga 😍,4/14/2025 5:14,Netral
Instagram,h ilutan dis,3/12/2025 15:24,Netral
Instagram,bocah,3/29/2025 5:14,Netral
Instagram,gda mau punya apres belimbing sayur 😂,4/4/2025 7:49,Netral
Instagram,31 ribu ini semua yg dari 16% .. gak ada yg surprise,4/21/2025 18:25,Netral
Instagram,jaman sekarang mau milih apreekelas bung haa ya jelaudah,3/5/2025 23:20,Netral
Instagram,pasti yg dis anak abah dan,3/6/2025 7:08,Netral
Instagram,mau tanya donimana caranya biar saya gak liat muka nya gibran lagi?,4/13/2025 8:14,Netral
Instagram,disnya skrng di youtube tdk trlihat lagi 🤣🤣🤣🤣,4/27/2025 17:22,Netral
Instagram,yuompak,4/25/2025 13:52,Netral
Instagram,kutambain,4/26/2025 17:03,Netral
Instagram,mungkin dengan inisiatif lain pa apres agar supaya seantero nusantara bana dengan bapak sebagai no 2 di ..,3/21/2025 22:13,Netral
Instagram,kok dia tua,3/8/2025 18:34,Positif
Instagram,sangking kereya sampasinya dis 🔥🔥,4/28/2025 14:21,Netral
Instagram,misal jadi apres pilihan kalian trus dihujat kaya ...kalian gimana?masih mau apreampai semua dicobain?,4/21/2025 10:43,Netral
Instagram,lah yg dukung dia maju 58% dri mana 😂🤦,4/30/2025 12:18,Netral
Instagram,yang video manusia itu pasti buer bjir😂,4/17/2025 13:48,Netral
Instagram,gibran =,4/13/2025 22:22,Netral
Instagram,k juga buzer semua 😂,3/21/2025 10:34,Negatif
Instagram,konten sampah dr si,3/18/2025 15:48,Netral
Instagram,di utube gda buer nya 😂😂,4/30/2025 18:06,Netral
Instagram,ya tdk apa2 mas apres ..tdk utk apa kalau g otak nya sdh benci ya,4/20/2025 3:31,Netral
Instagram,"ay rakyat ,",4/10/2025 9:21,Netral
Instagram,yg para,3/2/2025 11:16,Netral
Instagram,bapak nya 3 priode melihara,4/20/2025 11:12,Netral
Instagram,58% harusnya bisa lebih banyak itu,3/22/2025 4:44,Netral
Instagram,apakah negara ini benar² diambang kehancuran🤔,2/22/2025 8:42,Negatif
Instagram,#muak sama orang,3/21/2025 0:18,Negatif
Instagram,oh yki belum dis trimakasih sdh ...auto ...😂,4/25/2025 7:21,Netral
Instagram,ganti lebih cepat lebih,4/27/2025 13:22,Negatif
Instagram,setelah ..,3/21/2025 2:22,Netral
Instagram,nanmnya kerahkan tim buer . 🤣🤣,3/30/2025 14:16,Netral
Instagram,lanjutkan pa ... jngan pedulikan team kadrun berkoar 😂,4/5/2025 17:31,Negatif
Instagram,beli subscribe bahkan beli koment buat di konten tapi belom ada yg jual buat asli organik ituh 😂,3/6/2025 12:54,Netral
Instagram,baru 1 menit dah ngantuk,2/23/2025 17:08,Negatif
Instagram,gibrak ga ...gda prestasi,4/17/2025 2:14,Negatif
Instagram,tolong buer dikerahkan buat nge 🤣🤣🤣,4/4/2025 7:40,Netral
Instagram,jd bingung rakyat mana yg .,4/21/2025 16:31,Netral
Instagram,yg milih bocil sama,4/28/2025 12:04,Netral
Instagram,maruf amin muda ya begini kerja ga bisa gaji,4/20/2025 16:34,Netral
Instagram,malah tambah rusak,4/20/2025 12:48,Negatif
Instagram,#NAME?,4/18/2025 13:06,Netral
Instagram,ngk mutu!!!,2/26/2025 4:39,Netral
Instagram,😂😂😂😂🤣🤣🤣,4/27/2025 12:01,Netral
Instagram,yg 58% pada kemana🤣,4/29/2025 4:09,Netral
Instagram,coba blokir chael-nya gda menu,3/3/2025 9:10,Positif
Instagram,gak ada pengaruh buat ..,3/2/2025 16:58,Negatif
Instagram,banyak dibilang bm dis banyak dibilang tdk pdahal yg nge dan dis orangnya team yg sama 😂,4/4/2025 6:27,Netral
Instagram,kordinator buer : soy ketua utk youtube blm agk mahal sikit ini tim apres : astaga lali aku 🫠,4/21/2025 18:59,Netral
Instagram,ubur-ubur ikan,2/22/2025 21:23,Netral
Instagram,ahai 58% apres butuh pembeln,4/30/2025 13:46,Netral
Instagram,😂😂😂😂😂😂😂,3/2/2025 4:45,Netral
Instagram,otaosong sudah semestinya dapat,4/28/2025 0:00,Netral
Instagram,yok dis lg😂,4/23/2025 15:46,Positif
Instagram,mau ngomong apa sdh terakili semuanya oleh masyarakat medsos 🤣🤣🔥🔥👍👍,4/7/2025 15:15,Netral
Instagram,yakinlah yang dis itu bukan,4/18/2025 7:50,Netral
Instagram,apakah dildo bisa malu atau geli ?,3/11/2025 2:13,Negatif
Instagram,dildo palsu atau dildo,4/27/2025 9:51,Netral
Instagram,seng milih laoen2 dee laopo mbok dis stre rek2,3/6/2025 16:26,Positif
Instagram,dengan ini aku akan menyea buzer untuk membuat jutn akun youtube untuk beritanydmin 🙌😂🤣,4/30/2025 22:23,Netral
Instagram,apalagi sni,4/19/2025 10:24,Netral
Instagram,masih adja yg 🤣🤣,3/16/2025 9:18,Netral
Instagram,di sini gak sediain vote dis min??? 😂,3/3/2025 12:35,Negatif
Instagram,lg belajar baca teks kalo ga salah,3/20/2025 18:32,Negatif
Instagram,udah gua bantu,3/21/2025 2:48,Netral
Instagram,idolaku khair ..,3/18/2025 15:43,Netral
Instagram,disnya ga nambahin,3/10/2025 4:36,Netral
Instagram,tak tambahi ya 👎,4/10/2025 3:07,Netral
Instagram,demografi omong kosong masih banyak rakyat lansia kelaparan di luar sana!!!,4/26/2025 17:00,Netral
Instagram,😂😂😂😂 udah dong ke chanel youtup nya cuman maudis ajah,2/27/2025 22:14,Netral
Instagram,yang buer,4/18/2025 11:04,Netral
Instagram,apres dan team nya sama2 . bikin mal😂😂,4/20/2025 2:18,Netral
Instagram,🔥janjinya 19jt lapangan pekerjyatanya arga solo saja msih susah cari,3/9/2025 5:49,Netral
Instagram,apakah atauir mau kalaian yantn jd,4/29/2025 19:24,Netral
Instagram,berita bagus🤣👏👏,4/16/2025 11:29,Positif
Instagram,😂😂😂😂😂😂😂😂,4/28/2025 7:19,Netral
Instagram,98 . bro yg,3/13/2025 0:02,Netral
Instagram,kalo liat dis bisa di liat di extensioya buat broser untuk liat & s,2/25/2025 10:52,Netral
Instagram,belimbing,4/17/2025 5:02,Netral
